,transcripts,confidence
585,Trail be and fichtner,0.6312508583068848
586, big reports to drop point 10 in the morning,0.7152787446975708
587,contact Benton was there at big five,0.7384567856788635
588,honey AAA says about 35 minutes,0.7086489796638489
589,prevention first place is perfect all of our families our pleasure everything,0.7737703323364258
590,the optimum,0.6908443570137024
591,Oroville fire engine one I think,0.6864689588546753
592,five working on a 2050,0.6649542450904846
593,seven,0.40250086784362793
594,they were moving,0.5015084743499756
595,everyone with you Medics medical for a fall at Oakmont retirement homes two eight zero one glass of rose,0.8214434385299683
596,coyote is what I said,0.7167424559593201
597,Betty 17,0.5701498985290527
598,Travis,0.5978471636772156
599,fir,0.6952324509620667
600,Paddy 143 I'm with 35 Sheridan at Palmetto if I'm closer,0.8341588973999023
601,take a pre seven all unit certain,0.5768187642097473
602,attacks expensive collect 23,0.7593441009521484
603,Graham,0.4130435287952423
604,three ladies I mean hanging around 211 8,0.695946455001831
605,21:09 4640,0.6649025678634644
606,lasso conversion 26,0.7031646370887756
607,purple versus their original building on the property we're testing the contact your data conversion,0.7297474145889282
608,25 and round numbers,0.791159451007843
609,Trevor thank you,0.5871086716651917
610,12 of 2008 on a 94 Volkswagen four-door with a release of liability,0.842599630355835
611,Cardiology 185 E 7th,0.7840389013290405
612,Trevor,0.6105645298957825
613,Mary Esther came to Denver,0.7663341164588928
614,Retreat Centre trailer park number of points,0.7636657357215881
615,seven with a vet's code Force,0.738806426525116
616,Cleveland Temple,0.5754193663597107
617,on our 32 there I was a subject that 21 was out with that differ,0.7512272000312805
618,negative proud of him,0.8234653472900391
619,Fortune,0.38460731506347656
620,64,0.7048349976539612
621,Pratt,0.405381441116333
622,Silva,0.6275069713592529
623,Jacob i-153,0.7048470377922058
624,51 alpha bravo,0.8438389301300049
625,Merry Christmas,0.48204782605171204
626,summer camp,0.5588500499725342
627,Oroville the rain turning down I'll be out with,0.7303952574729919
628,Stanford have new stuff,0.7565527558326721
629,round clear spreading coffee for Pleasures why sex,0.8902999758720398
630,6 8 16 or you,0.5924665927886963
631,power p is walking on a trail near the 1500 Block of vallombrosa,0.8146447539329529
632,Trevor,0.7000956535339355
633,this point quite clever they're only asking for one off to do a standby for right now,0.8772779703140259
634,Oregon City for Sonic,0.6368780136108398
635,treasure a central feature of decreased cardiac staff,0.7444189786911011
636,Fogg campfire to transient Camp their Cooperative put the fire out there going to move along the later time and you too,0.8457817435264587
637,Carlos 2183 have Arby's address,0.8109144568443298
638,Holly so was available,0.7410790324211121
639,Angela has an idea with me back at station,0.7946582436561584
640,Stoney for Jonathan,0.3651962876319885
641,11th surface,0.5193817615509033
642,Cory,0.3672492206096649
643,fourteen 6600,0.436848908662796
644,okay perfect if you have a specialist,0.7442715167999268
645,shock one illegal burn Pine Street and humble Avenue going to be,0.797573447227478
646,business on the side of the road between the two groupings of pass on the West Coast,0.7151852250099182
647,Harvest Festival 42 of area,0.7018668055534363
648, it turned it would it would want to go out with drug counselor who is also on a dirt bike,0.8472533822059631
649,37 but it'll be 43,0.7901243567466736
650,s a fuzzy dog unknown,0.793464720249176
651,Baggett,0.45504212379455566
652,Jan 6 months early,0.6507022380828857
653,Joy,0.49752187728881836
654,Placer her tank was on Exchange Partners Ever Wanted 53,0.7563950419425964
655,11:27,0.5248944163322449
656,Jessica,0.4029785692691803
657,hold on a sec exactly,0.6222941279411316
658,Sequoyah,0.42834511399269104
659,Covey Sunny dream Temple some three copies,0.7356383800506592
660, and I Quebec Quebec just coming on the northeast side I'll be coming down there to be shortly I'll contact you I'd like to ask them now please,0.8497889041900635
661, Road between Pine Canyon Drive Ponderosa way,0.7308346033096313
662,possum E5 we are able to find a correct spelling on RPM Gabriel Richard out of San Diego he's not in clear no preview,0.8228813409805298
663,Trevor,0.5805702209472656
664,Fay,0.3552892208099365
665,Trevor Gulf,0.5091383457183838
666,orange is 2166 that means for mile markers payment County single vehicle up on the shoulder kind of peeling off the roadway to spacious non-injury will be committed for Traffic Control in Africa starting AAA so,0.8841388821601868
667,Vis about trap ever for it as a bar reigniting at 28:26 Cory Creek Road,0.7928720116615295
668,do with these Medics medical first stroke inside Jack-in-the-Box 2542 exclamation,0.7982547283172607
669,15 guys,0.6658124923706055
670,happy honey,0.6442434787750244
671,last unit entering the unit extremely broken and readable repair traffic,0.8706430792808533
672,Go 23 might,0.8404984474182129
673,there are nine three or open Highway that,0.7312029600143433
674,I'm okay if I want,0.7379249930381775
675, this is what it was,0.5522213578224182
676,Santa 121 service,0.5583505630493164
677,rice and that it was his grandmother huh,0.7875632047653198
678,I got reporting locations Wagstaff and Sky way to get started,0.8623918294906616
679,64 medical 20 Hill Drive,0.7269261479377747
680,because if a technical difficulty breathing in the Red Cross building in Farmers Hall at The View County Fairgrounds 199 East Hazel Street plan to 799 answer View Drive 2620,0.8928711414337158
681,bear attack normal glass a few items we need to change the release time for are attacked 1500 one five zero zero I understand to10 spoken in Chico on available and also we can release the hold on all S2s the for us to have them return to the incident,0.8633031845092773
682,perfect,0.621666431427002
683,Alpha strike,0.711794376373291
684,4 15 at Dollar Tree 99 or damn Boulevard he's so amazing,0.694781482219696
685,it's clear though but npic GL salad out of chicken,0.7050607204437256
686,Suffolk Services now that we've got the bye,0.7959164977073669
687,view of Castle for the traffic or 36,0.7426851391792297
688,Anna 677 confirming this is not a department vehicle,0.7995433807373047
689,24 those are the,0.7586280703544617
690,Florence 92127 they're reporting parties with the csb,0.7237410545349121
691,one Henry George,0.7045480608940125
692,we're here will control that address his death inside the residence has a circle about three days,0.7546879649162292
693,durham-pentz and a clerk at the Four Corners gas station,0.855032205581665
694,Providence,0.6421584486961365
695,Lanser 4:30,0.6889605522155762
696,Denver to Austin,0.8077319860458374
697,tuck one is manic traffic accident unknown details to five one seven new Heather Way,0.7817120552062988
698,74 1937,0.7086009383201599
699,Benton Harbor,0.5187337398529053
700,November training and Communications,0.7567620277404785
701,I'll try to try to research throughout the last position myself deficit or visions placing in Patrol status,0.8466787338256836
702,29th or clear all,0.7926881313323975
703,Communications copies that zero 8:30,0.7751269340515137
704,Travis there was another play there but,0.6502355933189392
705,French for Orville,0.4961434304714203
706,taking 32 Center as a possible 211 and Alley Cats 173 is 13th Street,0.80131995677948
707,Hugh four legged race three zero six six Fifth Street between D Street and East Street forty six cents,0.7980299592018127
708,Pratt,0.39913737773895264
709,Scout,0.4342416822910309
710,everything theft,0.5758700966835022
711,operation foxtrot one one just let you know we're over the fire I currently have divisions Delta,0.8756186366081238
712,instructions on interface stands for rest and be available tomorrow is PL 3 0 5 0 terms,0.858598530292511
713,2125,0.6751419901847839
714,exactly back,0.7919600009918213
715,Rossi,0.5324626564979553
716,Medics Medical Aid,0.8482393026351929
717,High 72 John actors,0.534635603427887
718,Lacey,0.4055567979812622
719,via vacant building we're not seeing anything,0.7637713551521301
720,Hydro butter with you,0.6073855757713318
721,negative,0.7117225527763367
722,four five,0.5512593984603882
723,hard questions rubbing with 22 gallons of gas,0.8125985264778137
724,4 0 3 0 4 4 0 8 3 0,0.8495643138885498
725,buffering continue to attempt to contact outside assist 2092 Parkway Village,0.8053169250488281
726,visit Delta,0.6181536912918091
727,Don and I 32,0.5610798001289368
728,4 6034,0.6937811970710754
729,sugar,0.3797890841960907
730,Hickok,0.6454144716262817
731, forty,0.5238099694252014
732,they were also involves code for togetherness,0.7377428412437439
733,concow Reservoir discomfiture resin Ortiz,0.7613348364830017
734,Fort Morgan I think you available response area,0.6763286590576172
735,Nelson Road Midway,0.6727644801139832
736,Merry Christmas,0.7534841895103455
737,dramatic sorry sorry,0.6523652076721191
738,red pickup,0.4525781273841858
739,Robert,0.37929439544677734
740,Clark I see there one can I move the consent to the paradise area for summer,0.7998725771903992
741,feather mrv Pancho and Lefty,0.6334206461906433
742,Church,0.4583503305912018
743,14th persecutor 11,0.6203587055206299
744,after firm with just explore me on picking us before toilets and water as well as,0.862504243850708
745,positive thinking,0.48626869916915894
746,Ernie giggle your status or remaining come for,0.646127462387085
747,probably 2160 say Travis,0.7387449145317078
748,five five one one zero eight zero microwave,0.8030012249946594
749,Hall 6 3 never 50s sex,0.6714080572128296
750,around 70 for that thing,0.7514110207557678
751,4 5 3 4 5 6 7,0.5760776996612549
752,anyone can,0.7175145745277405
753,24/7,0.6701225638389587
754,Ten-Four it's likely to get some more traffic from that Potter Road opening,0.8275415301322937
755,through our bracket hole Erp but not its 6:11 Pine Street on that be,0.7812334895133972
756,Badger career class of Olympia,0.7407408952713013
757,Clark is has on which side of the fire left the right ones,0.7806969881057739
758,23:35,0.6133148074150085
759,forty five of a kind,0.6768261194229126
760,nice and if you respond,0.7636387944221497
761,one got to go fast,0.7009113430976868
762,penstemon to 1626,0.5932092666625977
763,Cade compassionately Adam Victor Edward 492 it's a blue Dodge Viper and a third is a white Toyota Camry seven boys haul Adam for free now,0.8500250577926636
764,f f f f f f,0.5397335290908813
765,friendly personal structure,0.9006382822990417
766,Trevor,0.6890735030174255
767,forty,0.612494707107544
768,74 is there for lunch,0.630029559135437
769,make your house we discuss their continued processor,0.7809643149375916
770,Hart of five is very dominant,0.4804319739341736
771,345 4th Avenue,0.7210121154785156
772,38 individual case our herds I can run it as well,0.8127533197402954
773,path,0.6206850409507751
774,as in 1972 And I 72,0.8150891065597534
775,one nor marry Edward 5 8,0.8297698497772217
776,exactly,0.713319718837738
777,yes cancelled 2048,0.8026382327079773
778,it's been a domestic a street the location,0.6752941608428955
779,exactly,0.7470291256904602
780,Pratt,0.5766308903694153
781,almond from there that he's got a little boy,0.7622153759002686
